customer_id,first_name,last_name,email,active,create_date,amount,payment_date,film_id,title,rental_duration,replacement_cost,rating,store_id,rental_date,return_date
455,Jon,Wiles,jon.wiles@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:22:01.996577,234,Disturbing Scarface,6,27.99,R,1,2005-06-17 04:53:35,2005-06-21 01:16:35
66,Janice,Ward,janice.ward@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:36:53.996577,220,Deer Virginian,7,13.99,NC-17,1,2005-06-17 05:08:27,2005-06-23 09:13:27
358,Samuel,Marlow,samuel.marlow@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 03:39:02.996577,89,Borrowers Bedazzled,7,22.99,G,1,2005-06-17 05:10:36,2005-06-19 03:52:36
199,Beth,Franklin,beth.franklin@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:39:53.996577,852,Strangelove Desire,4,27.99,NC-17,1,2005-06-17 05:11:27,2005-06-23 23:16:27
3,Linda,Williams,linda.williams@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 03:43:41.996577,202,Daddy Pittsburgh,5,26.99,G,1,2005-06-17 05:15:15,2005-06-24 11:05:15
538,Ted,Breaux,ted.breaux@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 03:46:58.996577,898,Tourist Pelican,4,18.99,PG-13,2,2005-06-17 05:18:32,2005-06-20 10:01:32
116,Victoria,Gibson,victoria.gibson@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 03:48:13.996577,396,Hanging Deep,5,18.99,G,2,2005-06-17 05:19:47,2005-06-21 03:39:47
450,Jay,Robb,jay.robb@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:54:20.996577,747,Roxanne Rebel,5,9.99,R,1,2005-06-17 05:25:54,2005-06-24 04:25:54
393,Philip,Causey,philip.causey@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 03:56:54.996577,574,Midnight Westward,3,19.99,G,2,2005-06-17 05:28:28,2005-06-21 07:12:28
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 03:58:25.996577,968,Werewolf Lola,6,19.99,G,1,2005-06-17 05:29:59,2005-06-26 05:35:59
400,Bryan,Hardison,bryan.hardison@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 04:04:33.996577,586,Mockingbird Hollywood,4,27.99,PG,1,2005-06-17 05:36:07,2005-06-24 01:44:07
197,Sue,Peters,sue.peters@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 04:09:18.996577,844,Steers Armageddon,6,16.99,PG,1,2005-06-17 05:40:52,2005-06-23 05:58:52
75,Tammy,Sanders,tammy.sanders@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 04:28:49.996577,476,Jason Trap,5,9.99,NC-17,1,2005-06-17 06:00:23,2005-06-24 04:49:23
417,Travis,Estep,travis.estep@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 04:32:42.996577,953,Wait Cider,3,9.99,PG-13,1,2005-06-17 06:04:16,2005-06-23 05:26:16
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 04:32:51.996577,545,Madness Attacks,4,14.99,PG-13,1,2005-06-17 06:04:25,2005-06-18 09:15:25
400,Bryan,Hardison,bryan.hardison@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 04:34:36.996577,151,Cincinatti Whisperer,5,26.99,NC-17,1,2005-06-17 06:06:10,2005-06-24 04:29:10
86,Jacqueline,Long,jacqueline.long@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 04:42:00.996577,564,Massage Image,4,11.99,PG,2,2005-06-17 06:13:34,2005-06-18 01:51:34
510,Ben,Easter,ben.easter@sakilacustomer.org,0,2006-02-14,0.99,2007-02-17 04:45:13.996577,870,Swarm Gold,4,12.99,PG-13,2,2005-06-17 06:16:47,2005-06-21 06:03:47
462,Warren,Sherrod,warren.sherrod@sakilacustomer.org,1,2006-02-14,9.99,2007-02-17 04:52:56.996577,768,Scarface Bang,3,11.99,PG-13,1,2005-06-17 06:24:30,2005-06-25 03:39:30
188,Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 05:16:45.996577,727,Resurrection Silverado,6,12.99,PG,2,2005-06-17 06:48:19,2005-06-21 03:23:19
353,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 05:16:57.996577,757,Sagebrush Clueless,4,28.99,G,2,2005-06-17 06:48:31,2005-06-26 08:17:31
112,Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 05:19:12.996577,16,Alley Evolution,6,23.99,NC-17,2,2005-06-17 06:50:46,2005-06-19 08:51:46
391,Clarence,Gamez,clarence.gamez@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 05:20:22.996577,309,Feud Frogmen,6,29.99,R,1,2005-06-17 06:51:56,2005-06-22 08:27:56
120,Sylvia,Ortiz,sylvia.ortiz@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 05:23:07.996577,698,Princess Giant,3,29.99,NC-17,2,2005-06-17 06:54:41,2005-06-19 05:12:41
13,Karen,Jackson,karen.jackson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 05:23:08.996577,218,Deceiver Betrayed,7,22.99,NC-17,2,2005-06-17 06:54:42,2005-06-26 02:00:42
16,Sandra,Martin,sandra.martin@sakilacustomer.org,0,2006-02-14,6.99,2007-02-17 05:33:23.996577,871,Sweden Shining,6,19.99,PG,1,2005-06-17 07:04:57,2005-06-25 12:21:57
213,Gina,Williamson,gina.williamson@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 05:44:07.996577,666,Paycheck Wait,4,27.99,PG-13,1,2005-06-17 07:15:41,2005-06-18 11:37:41
385,Phillip,Holm,phillip.holm@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 05:45:12.996577,281,Encino Elf,6,9.99,G,1,2005-06-17 07:16:46,2005-06-21 04:22:46
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 05:47:02.996577,123,Casablanca Super,6,22.99,G,2,2005-06-17 07:18:36,2005-06-19 01:43:36
11,Lisa,Anderson,lisa.anderson@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 05:55:11.996577,131,Center Dinosaur,5,12.99,PG,2,2005-06-17 07:26:45,2005-06-25 13:06:45
451,Jim,Rea,jim.rea@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 06:10:48.996577,21,American Circus,3,17.99,R,2,2005-06-17 07:42:22,2005-06-22 11:59:22
519,Ron,Deluca,ron.deluca@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 06:11:11.996577,236,Divine Resurrection,4,19.99,R,2,2005-06-17 07:42:45,2005-06-20 07:12:45
143,Leslie,Gordon,leslie.gordon@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 06:12:05.996577,58,Beach Heartbreakers,6,16.99,G,2,2005-06-17 07:43:39,2005-06-25 02:24:39
144,Clara,Shaw,clara.shaw@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 06:17:43.996577,942,Vietnam Smoochy,7,27.99,PG-13,2,2005-06-17 07:49:17,2005-06-20 03:47:17
16,Sandra,Martin,sandra.martin@sakilacustomer.org,0,2006-02-14,7.99,2007-02-17 06:19:19.996577,71,Bilko Anonymous,3,25.99,PG-13,2,2005-06-17 07:50:53,2005-06-23 02:52:53
207,Gertrude,Castillo,gertrude.castillo@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 06:19:52.996577,738,Rocketeer Mother,3,27.99,PG-13,2,2005-06-17 07:51:26,2005-06-23 13:22:26
389,Alan,Kahn,alan.kahn@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 06:27:05.996577,507,Ladybugs Armageddon,4,13.99,NC-17,2,2005-06-17 07:58:39,2005-06-25 06:49:39
479,Zachary,Hite,zachary.hite@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 06:30:46.996577,735,Robbers Joon,7,26.99,PG-13,1,2005-06-17 08:02:20,2005-06-25 10:25:20
89,Julia,Flores,julia.flores@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 06:35:19.996577,10,Aladdin Calendar,6,24.99,NC-17,1,2005-06-17 08:06:53,2005-06-21 05:00:53
208,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 06:47:48.996577,323,Flight Lies,7,22.99,R,2,2005-06-17 08:19:22,2005-06-25 08:43:22
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 06:55:18.996577,158,Clones Pinocchio,6,16.99,R,2,2005-06-17 08:26:52,2005-06-22 08:08:52
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 06:59:01.996577,213,Date Speed,4,19.99,R,1,2005-06-17 08:30:35,2005-06-20 10:43:35
405,Leonard,Schofield,leonard.schofield@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 07:03:23.996577,776,Secret Groundhog,6,11.99,PG,1,2005-06-17 08:34:57,2005-06-24 09:38:57
533,Jessie,Milam,jessie.milam@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 07:06:21.996577,704,Pure Runner,3,25.99,NC-17,1,2005-06-17 08:37:55,2005-06-20 02:55:55
492,Lester,Kraus,lester.kraus@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 07:11:58.996577,307,Fellowship Autumn,6,9.99,NC-17,2,2005-06-17 08:43:32,2005-06-21 11:08:32
68,Nicole,Peterson,nicole.peterson@sakilacustomer.org,1,2006-02-14,8.99,2007-02-17 07:19:24.996577,548,Magnificent Chitty,3,27.99,R,1,2005-06-17 08:50:58,2005-06-26 13:39:58
581,Virgil,Wofford,virgil.wofford@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 07:20:27.996577,402,Harper Dying,3,15.99,G,1,2005-06-17 08:52:01,2005-06-23 07:55:01
554,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 07:22:36.996577,320,Flamingos Connecticut,4,28.99,PG-13,2,2005-06-17 08:54:10,2005-06-20 05:02:10
27,Shirley,Allen,shirley.allen@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 07:28:23.996577,476,Jason Trap,5,9.99,NC-17,2,2005-06-17 08:59:57,2005-06-23 14:38:57
384,Ernest,Stepp,ernest.stepp@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 07:31:24.996577,625,None Spiking,3,18.99,NC-17,1,2005-06-17 09:02:58,2005-06-20 03:07:58
536,Fernando,Churchill,fernando.churchill@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 07:37:24.996577,958,Wardrobe Phantom,6,19.99,G,1,2005-06-17 09:08:58,2005-06-23 14:55:58
154,Michele,Grant,michele.grant@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 07:37:57.996577,423,Hollywood Anonymous,7,29.99,PG,1,2005-06-17 09:09:31,2005-06-24 13:16:31
53,Heather,Morris,heather.morris@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 07:38:35.996577,744,Roots Remember,4,23.99,PG-13,2,2005-06-17 09:10:09,2005-06-21 15:08:09
256,Mabel,Holland,mabel.holland@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 07:46:05.996577,105,Bull Shawshank,6,21.99,NC-17,2,2005-06-17 09:17:39,2005-06-18 12:35:39
6,Jennifer,Davis,jennifer.davis@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 07:48:11.996577,452,Illusion Amelie,4,15.99,R,2,2005-06-17 09:19:45,2005-06-20 11:19:45
558,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,0,2006-02-14,4.99,2007-02-17 07:48:18.996577,708,Quills Bull,4,19.99,R,2,2005-06-17 09:19:52,2005-06-21 03:35:52
246,Marian,Mendoza,marian.mendoza@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 07:49:02.996577,252,Dream Pickup,6,18.99,PG,2,2005-06-17 09:20:36,2005-06-18 11:06:36
357,Keith,Rico,keith.rico@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 07:52:25.996577,629,Notorious Reunion,7,9.99,NC-17,2,2005-06-17 09:23:59,2005-06-25 13:20:59
526,Karl,Seal,karl.seal@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 07:54:15.996577,605,Mulholland Beast,7,13.99,PG,2,2005-06-17 09:25:49,2005-06-24 09:59:49
256,Mabel,Holland,mabel.holland@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 07:54:41.996577,803,Slacker Liaisons,7,29.99,R,1,2005-06-17 09:26:15,2005-06-21 10:18:15
111,Carmen,Owens,carmen.owens@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 07:58:31.996577,432,Hope Tootsie,4,22.99,NC-17,1,2005-06-17 09:30:05,2005-06-21 12:10:05
468,Tim,Cary,tim.cary@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:00:36.996577,554,Malkovich Pet,6,22.99,G,1,2005-06-17 09:32:10,2005-06-23 03:50:10
184,Vivian,Ruiz,vivian.ruiz@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:06:34.996577,792,Shrek License,7,15.99,PG-13,2,2005-06-17 09:38:08,2005-06-23 07:23:08
459,Tommy,Collazo,tommy.collazo@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:06:48.996577,540,Lucky Flying,7,10.99,PG-13,1,2005-06-17 09:38:22,2005-06-23 14:19:22
45,Janet,Phillips,janet.phillips@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:13:56.996577,760,Samurai Lion,5,21.99,G,2,2005-06-17 09:45:30,2005-06-20 10:52:30
526,Karl,Seal,karl.seal@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:32:00.996577,698,Princess Giant,3,29.99,NC-17,2,2005-06-17 10:03:34,2005-06-20 13:14:34
566,Casey,Mena,casey.mena@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 08:40:41.996577,243,Doors President,3,22.99,NC-17,2,2005-06-17 10:12:15,2005-06-20 13:56:15
365,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 08:50:39.996577,426,Home Pity,7,15.99,R,2,2005-06-17 10:22:13,2005-06-24 05:04:13
380,Russell,Brinson,russell.brinson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 08:53:54.996577,748,Rugrats Shakespeare,4,16.99,PG-13,2,2005-06-17 10:25:28,2005-06-23 08:18:28
411,Norman,Currier,norman.currier@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 09:00:03.996577,18,Alter Victory,6,27.99,PG-13,1,2005-06-17 10:31:37,2005-06-22 11:17:37
541,Darren,Windham,darren.windham@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 09:03:25.996577,636,Oleander Clue,5,12.99,PG,1,2005-06-17 10:34:59,2005-06-24 04:57:59
479,Zachary,Hite,zachary.hite@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 09:09:02.996577,22,Amistad Midsummer,6,10.99,G,1,2005-06-17 10:40:36,2005-06-23 14:23:36
261,Deanna,Byrd,deanna.byrd@sakilacustomer.org,1,2006-02-14,8.99,2007-02-17 09:11:00.996577,670,Pelican Comforts,4,17.99,PG,2,2005-06-17 10:42:34,2005-06-25 11:47:34
35,Virginia,Green,virginia.green@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 09:15:50.996577,138,Chariots Conspiracy,5,29.99,R,1,2005-06-17 10:47:24,2005-06-19 05:12:24
571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 09:17:10.996577,322,Flatliners Killer,5,29.99,G,1,2005-06-17 10:48:44,2005-06-24 08:11:44
105,Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 09:17:49.996577,864,Sundance Invasion,5,21.99,NC-17,1,2005-06-17 10:49:23,2005-06-25 10:48:23
233,Lillie,Kim,lillie.kim@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 09:27:19.996577,138,Chariots Conspiracy,5,29.99,R,2,2005-06-17 10:58:53,2005-06-19 08:42:53
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 09:27:50.996577,37,Arizona Bang,3,28.99,PG,1,2005-06-17 10:59:24,2005-06-23 07:30:24
346,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 09:35:32.996577,476,Jason Trap,5,9.99,NC-17,2,2005-06-17 11:07:06,2005-06-25 08:32:06
10,Dorothy,Taylor,dorothy.taylor@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 09:39:40.996577,407,Hawk Chill,5,12.99,PG-13,1,2005-06-17 11:11:14,2005-06-26 16:37:14
149,Valerie,Black,valerie.black@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 09:46:11.996577,676,Philadelphia Wife,7,16.99,PG-13,2,2005-06-17 11:17:45,2005-06-26 09:42:45
411,Norman,Currier,norman.currier@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 09:48:09.996577,185,Cowboy Doom,3,10.99,PG,1,2005-06-17 11:19:43,2005-06-19 14:18:43
562,Wallace,Slone,wallace.slone@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 09:53:23.996577,951,Voyage Legally,6,28.99,PG-13,2,2005-06-17 11:24:57,2005-06-26 09:48:57
111,Carmen,Owens,carmen.owens@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 09:58:34.996577,810,Slums Duck,5,21.99,PG,2,2005-06-17 11:30:08,2005-06-23 08:36:08
163,Cathy,Spencer,cathy.spencer@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 10:00:56.996577,72,Bill Others,6,12.99,PG,1,2005-06-17 11:32:30,2005-06-22 13:37:30
260,Christy,Vargas,christy.vargas@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 10:03:35.996577,449,Identity Lover,4,12.99,PG-13,2,2005-06-17 11:35:09,2005-06-21 14:52:09
514,Franklin,Troutman,franklin.troutman@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 10:08:24.996577,525,Loathing Legally,4,29.99,R,2,2005-06-17 11:39:58,2005-06-24 15:41:58
515,Andre,Rapp,andre.rapp@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 10:09:01.996577,347,Games Bowfinger,7,17.99,PG-13,1,2005-06-17 11:40:35,2005-06-19 08:30:35
171,Dolores,Wagner,dolores.wagner@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 10:12:04.996577,295,Expendable Stallion,3,14.99,PG,2,2005-06-17 11:43:38,2005-06-24 08:05:38
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 10:13:20.996577,908,Trap Guys,3,11.99,G,2,2005-06-17 11:44:54,2005-06-19 10:53:54
215,Jessie,Banks,jessie.banks@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 10:15:29.996577,220,Deer Virginian,7,13.99,NC-17,2,2005-06-17 11:47:03,2005-06-19 13:47:03
572,Sidney,Burleson,sidney.burleson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 10:15:43.996577,249,Dracula Crystal,7,26.99,G,2,2005-06-17 11:47:17,2005-06-21 07:19:17
570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 10:16:31.996577,451,Igby Maker,7,12.99,NC-17,1,2005-06-17 11:48:05,2005-06-25 13:16:05
119,Sherry,Marshall,sherry.marshall@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 10:16:57.996577,414,Hellfighters Sierra,3,23.99,PG,2,2005-06-17 11:48:31,2005-06-18 09:34:31
350,Juan,Fraley,juan.fraley@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 10:24:35.996577,160,Club Graffiti,4,12.99,PG-13,2,2005-06-17 11:56:09,2005-06-24 06:47:09
84,Sara,Perry,sara.perry@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 10:25:41.996577,785,Shawshank Bubble,6,20.99,PG,1,2005-06-17 11:57:15,2005-06-24 17:18:15
165,Lorraine,Stephens,lorraine.stephens@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 10:31:27.996577,716,Reap Unfaithful,6,26.99,PG-13,2,2005-06-17 12:03:01,2005-06-24 10:04:01
484,Roberto,Vu,roberto.vu@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 10:44:55.996577,827,Spice Sorority,5,22.99,NC-17,1,2005-06-17 12:16:29,2005-06-18 14:40:29
516,Elmer,Noe,elmer.noe@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 11:01:56.996577,314,Fight Jawbreaker,3,13.99,R,1,2005-06-17 12:33:30,2005-06-19 10:08:30
380,Russell,Brinson,russell.brinson@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 11:04:24.996577,283,Ending Crowds,6,10.99,NC-17,1,2005-06-17 12:35:58,2005-06-26 13:16:58
528,Claude,Herzog,claude.herzog@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 11:07:10.996577,502,Knock Warlock,4,21.99,PG-13,2,2005-06-17 12:38:44,2005-06-23 17:38:44
384,Ernest,Stepp,ernest.stepp@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 11:08:16.996577,416,Highball Potter,6,10.99,R,2,2005-06-17 12:39:50,2005-06-19 14:59:50
547,Kurt,Emmons,kurt.emmons@sakilacustomer.org,1,2006-02-14,8.99,2007-02-17 11:13:05.996577,670,Pelican Comforts,4,17.99,PG,2,2005-06-17 12:44:39,2005-06-25 12:32:39
169,Erica,Matthews,erica.matthews@sakilacustomer.org,0,2006-02-14,4.99,2007-02-17 11:21:24.996577,172,Coneheads Smoochy,7,12.99,NC-17,2,2005-06-17 12:52:58,2005-06-23 11:07:58
447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 11:32:26.996577,267,Eagles Panky,4,14.99,NC-17,1,2005-06-17 13:04:00,2005-06-18 18:45:00
491,Rick,Mattox,rick.mattox@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 11:34:04.996577,805,Sleepless Monsoon,5,12.99,G,2,2005-06-17 13:05:38,2005-06-21 17:19:38
265,Jennie,Terry,jennie.terry@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 11:35:22.996577,938,Velvet Terminator,3,14.99,R,2,2005-06-17 13:06:56,2005-06-23 13:46:56
155,Gail,Knight,gail.knight@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 11:36:34.996577,973,Wife Turn,3,27.99,NC-17,1,2005-06-17 13:08:08,2005-06-23 10:54:08
512,Cecil,Vines,cecil.vines@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 11:39:25.996577,203,Daisy Menagerie,5,9.99,G,2,2005-06-17 13:10:59,2005-06-19 18:15:59
457,Bill,Gavin,bill.gavin@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 11:41:53.996577,877,Taxi Kick,4,23.99,PG-13,1,2005-06-17 13:13:27,2005-06-19 10:44:27
570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 11:42:29.996577,930,Vacation Boondock,4,23.99,R,2,2005-06-17 13:14:03,2005-06-25 10:06:03
90,Ruby,Washington,ruby.washington@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 11:53:09.996577,11,Alamo Videotape,6,16.99,G,2,2005-06-17 13:24:43,2005-06-20 12:34:43
587,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 11:55:42.996577,330,Forrester Comancheros,7,22.99,NC-17,2,2005-06-17 13:27:16,2005-06-22 08:53:16
158,Veronica,Stone,veronica.stone@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 12:13:35.996577,953,Wait Cider,3,9.99,PG-13,1,2005-06-17 13:45:09,2005-06-26 15:30:09
486,Glen,Talbert,glen.talbert@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 12:15:18.996577,20,Amelie Hellfighters,4,23.99,R,1,2005-06-17 13:46:52,2005-06-18 15:42:52
138,Hazel,Warren,hazel.warren@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 12:29:17.996577,920,Unbreakable Karate,3,16.99,G,1,2005-06-17 14:00:51,2005-06-19 11:54:51
260,Christy,Vargas,christy.vargas@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 12:47:03.996577,51,Balloon Homeward,5,10.99,NC-17,1,2005-06-17 14:18:37,2005-06-22 19:08:37
348,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,1,2006-02-14,8.99,2007-02-17 12:47:26.996577,170,Command Darling,5,28.99,PG-13,2,2005-06-17 14:19:00,2005-06-26 08:38:00
84,Sara,Perry,sara.perry@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 12:59:28.996577,681,Pirates Roxanne,4,20.99,PG,2,2005-06-17 14:31:02,2005-06-18 14:43:02
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 12:59:38.996577,547,Magic Mallrats,3,19.99,PG,2,2005-06-17 14:31:12,2005-06-19 11:04:12
484,Roberto,Vu,roberto.vu@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 13:06:23.996577,527,Lola Agent,4,24.99,PG,2,2005-06-17 14:37:57,2005-06-22 17:15:57
391,Clarence,Gamez,clarence.gamez@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 13:06:37.996577,122,Carrie Bunch,7,11.99,PG,1,2005-06-17 14:38:11,2005-06-26 13:44:11
374,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 13:08:16.996577,191,Crooked Frogmen,6,27.99,PG-13,2,2005-06-17 14:39:50,2005-06-24 16:02:50
201,Vicki,Fields,vicki.fields@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 13:09:24.996577,517,Lesson Cleopatra,3,28.99,NC-17,2,2005-06-17 14:40:58,2005-06-21 08:52:58
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 13:23:55.996577,446,Hysterical Grail,5,19.99,PG,2,2005-06-17 14:55:29,2005-06-23 16:29:29
182,Renee,Lane,renee.lane@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 13:27:02.996577,234,Disturbing Scarface,6,27.99,R,2,2005-06-17 14:58:36,2005-06-22 14:53:36
549,Nelson,Christenson,nelson.christenson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 13:35:56.996577,428,Homicide Peach,6,21.99,PG-13,1,2005-06-17 15:07:30,2005-06-18 14:43:30
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 13:38:42.996577,515,Legally Secretary,7,14.99,PG,2,2005-06-17 15:10:16,2005-06-19 20:45:16
172,Bernice,Willis,bernice.willis@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 13:43:09.996577,367,Goldmine Tycoon,6,20.99,R,2,2005-06-17 15:14:43,2005-06-21 11:08:43
521,Roland,South,roland.south@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 13:48:00.996577,931,Valentine Vanishing,7,9.99,PG-13,2,2005-06-17 15:19:34,2005-06-19 10:06:34
593,Rene,Mcalister,rene.mcalister@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 13:55:29.996577,306,Feathers Metal,3,12.99,PG-13,1,2005-06-17 15:27:03,2005-06-25 13:44:03
